1071231	Chydorus sp. 2 NA	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Chydoridae	genus	Chydorus
2134925	Pionidae sp. BIOUG30062-D09	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Pionidae
2134968	Procladius sp. BIOUG30452-E01	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Diptera	family	Chironomidae	subfamily	Tanypodinae	genus	Procladius
132683	Daphnia mendotae	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Daphniidae	genus	Daphnia
42853	Daphnia laevis	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Daphniidae	genus	Daphnia
2134484	Cyclopoida sp. CH-659-H02	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida
2135225	Unionicola sp. BIOUG25721-D01	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Unionicolinae	genus	Unionicola
2134924	Pionidae sp. BIOUG30453-G04	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Pionidae
2134923	Pionidae sp. BIOUG30063-F09	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Pionidae
2134895	Piona sp. BIOUG30451-F09	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Pionidae	genus	Piona
2135027	Simocephalus cf. punctatus BIOUG30360-G03	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Daphniidae	genus	Simocephalus
2134433	Cyclopidae sp. GZPL-152	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida	family	Cyclopidae
2134706	Koenikea sp. BIOUG25923-F08	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Encentridophorinae	genus	Koenikea
2134297	Ceratopogonidae sp. BIOUG30360-H03	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Diptera	family	Ceratopogonidae
2134828	Mysidae sp. BIOUG30215-B06	kingdom	Metazoa	phylum	Arthropoda	class	Malacostraca	order	Mysida	family	Mysidae
2134432	Cyclopidae sp. GZPL-125	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida	family	Cyclopidae
2135012	Sesarma sp. CCDB29626-B04	kingdom	Metazoa	phylum	Arthropoda	class	Malacostraca	order	Decapoda	family	Sesarmidae	genus	Sesarma
2134558	Cypria sp. CH-659-E05	kingdom	Metazoa	phylum	Arthropoda	class	Ostracoda	order	Podocopida	family	Cyclocyprididae	genus	Cypria
2135224	Unionicola sp. BIOUG25722-B09	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Unionicolinae	genus	Unionicola
2135086	Aloninae sp. BIOUG30454-G01	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Chydoridae
2135223	Unionicola sp. BIOUG25721-C12	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Unionicolinae	genus	Unionicola
1348422	Paratanytarsus laccophilus	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Diptera	family	Chironomidae	subfamily	Chironominae	genus	Paratanytarsus
2135059	Unionicolidae sp. BIOUG25923-F06	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae
2134199	Arctodiaptomus cf. dorsalis BACAZ-074	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Calanoida	family	Diaptomidae	genus	Arctodiaptomus
2134512	Cyclops sp. BIOUG30348-G02	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida	family	Cyclopidae	genus	Cyclops
2135222	Unionicola sp. BIOUG25923-G12	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Unionicolinae	genus	Unionicola
2134511	Cyclops sp. BIOUG30452-B07	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida	family	Cyclopidae	genus	Cyclops
2134985	Scapholeberis sp. BIOUG30360-F04	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Daphniidae	genus	Scapholeberis
2134333	Chironomidae sp. BIOUG30451-G04	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Diptera	family	Chironomidae
2134718	Krendowskiidae sp. BIOUG25722-D09	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Krendowskiidae
2134080	Acroperus sp. BIOUG30348-B09	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Chydoridae	genus	Acroperus
117539	Simocephalus serrulatus	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Daphniidae	genus	Simocephalus
2134483	Cyclopoida sp. GZPL-098	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida
2134482	Cyclopoida sp. BIOUG30063-F08	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida
2134271	Arrenurus sp. BIOUG25721-G09	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Arrenuridae	genus	Arrenurus
997592	Oxyethira serrata	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Trichoptera	family	Hydroptilidae	subfamily	Hydroptilinae	genus	Oxyethira
2134686	Hydrodroma sp. BIOUG30216_F04	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Hydrodromidae	genus	Hydrodroma
2134768	Limnesia sp. BIOUG25721-E06	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Limnesiidae	genus	Limnesia
2134588	Dicrotendipes sp. GZPL-020	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Diptera	family	Chironomidae	subfamily	Orthocladiinae	genus	Dicrotendipes
2134431	Cyclopidae sp. BIOUG30216_E09	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida	family	Cyclopidae
2134878	Parakiefferiella sp. BIOUG30454-H02	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Diptera	family	Chironomidae	subfamily	Orthocladiinae	genus	Parakiefferiella
2135085	Aloninae sp. BIOUG30347-G02	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Chydoridae
2134745	Leptodora sp. BIOUG30348-C10	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Leptodoridae	genus	Leptodora
2134984	Scapholeberis sp. BIOUG30453-C01	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Daphniidae	genus	Scapholeberis
2134332	Chironomidae sp. BACAZ-119	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Diptera	family	Chironomidae
2134629	Ergasilidae sp. BACAZ-165	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Poecilostomatoida	family	Ergasilidae
2134307	Ceriodaphnia sp. BIOUG30360-F01	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Daphniidae	genus	Ceriodaphnia
2134827	Mysidae sp. BACAZ-038	kingdom	Metazoa	phylum	Arthropoda	class	Malacostraca	order	Mysida	family	Mysidae
2134703	Kellicottia sp. BIOUG30063-G01	kingdom	Metazoa	phylum	Rotifera	class	Monogononta	order	Ploima	family	Brachionidae	genus	Kellicottia
2134430	Cyclopidae sp. BIOUG30452-C05	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida	family	Cyclopidae
2134348	Chydoridae sp. BIOUG30063-D01	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Chydoridae
2134947	Pleuroxus cf. varidentatus GZPL-185	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Chydoridae	genus	Pleuroxus
2134429	Cyclopidae sp. BIOUG30216_H04	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida	family	Cyclopidae
2134331	Chironomidae sp. BIOUG30475-A08	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Diptera	family	Chironomidae
2135093	Bdelloidea sp. BIOUG30453-F08	kingdom	Metazoa	phylum	Rotifera	class	Bdelloidea
2134481	Cyclopoida sp. BIOUG30360-C08	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida
2134557	Cypria sp. BACAZ-177	kingdom	Metazoa	phylum	Arthropoda	class	Ostracoda	order	Podocopida	family	Cyclocyprididae	genus	Cypria
2134983	Scapholeberis sp. BIOUG30451-A03	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Daphniidae	genus	Scapholeberis
2134846	Neumania sp. BIOUG25923-B05	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Pionatacinae	genus	Neumania
2134793	Mideopsidae sp. BIOUG25722-H10	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Mideopsidae
2134702	Kellicottia sp. BIOUG30062-H06	kingdom	Metazoa	phylum	Rotifera	class	Monogononta	order	Ploima	family	Brachionidae	genus	Kellicottia
2135221	Unionicola sp. BIOUG25722-B08	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Unionicolinae	genus	Unionicola
2134826	Mysidae sp. BIOUG30215-E05	kingdom	Metazoa	phylum	Arthropoda	class	Malacostraca	order	Mysida	family	Mysidae
2135220	Unionicola sp. BIOUG25722-C01	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Unionicolinae	genus	Unionicola
2134510	Cyclops sp. BIOUG30451-F01	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida	family	Cyclopidae	genus	Cyclops
2134856	Oxyethira sp. CCDB29626-B11	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Trichoptera	family	Hydroptilidae	subfamily	Hydroptilinae	genus	Oxyethira
2134270	Arrenurus sp. BIOUG30215-A10	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Arrenuridae	genus	Arrenurus
2134847	Notonectidae sp. BIOUG27652-D05	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Hemiptera	family	Notonectidae
2134269	Arrenurus sp. BIOUG30215-D11	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Arrenuridae	genus	Arrenurus
2135084	Aloninae sp. BIOUG30347-B02	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Chydoridae
2134133	Alona sp. BIOUG30452-H05	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Chydoridae	genus	Alona
2134845	Neumania sp. BIOUG30452-A09	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Pionatacinae	genus	Neumania
2134480	Cyclopoida sp. GZPL-145	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida
2134146	Amphipoda sp. BIOUG28612-G05	kingdom	Metazoa	phylum	Arthropoda	class	Malacostraca	order	Amphipoda
27403	Bosmina longirostris	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Bosminidae	genus	Bosmina
2134479	Cyclopoida sp. BIOUG30360-C04	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida
240654	Skistodiaptomus pallidus	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Calanoida	family	Diaptomidae	genus	Skistodiaptomus
2134198	Arctodiaptomus cf. dorsalis CH-659-A04	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Calanoida	family	Diaptomidae	genus	Arctodiaptomus
527116	Eubosmina huaronensis	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Bosminidae	genus	Eubosmina
230730	Cypridopsis vidua	kingdom	Metazoa	phylum	Arthropoda	class	Ostracoda	order	Podocopida	family	Cyprididae	genus	Cypridopsis
2134701	Kellicottia sp. BIOUG30062-G11	kingdom	Metazoa	phylum	Rotifera	class	Monogononta	order	Ploima	family	Brachionidae	genus	Kellicottia
2134079	Acroperus sp. BIOUG30453-A07	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Chydoridae	genus	Acroperus
2134805	Moinidae sp. CH-659-H11	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Moinidae
2134556	Cypria sp. BIOUG30062-C09	kingdom	Metazoa	phylum	Arthropoda	class	Ostracoda	order	Podocopida	family	Cyclocyprididae	genus	Cypria
2134958	Podocopida sp. BIOUG27652-C12	kingdom	Metazoa	phylum	Arthropoda	class	Ostracoda	order	Podocopida
2134971	Pseudochydorus cf. globosus BIOUG27652-E03	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Chydoridae	genus	Pseudochydorus
2135022	Sida sp. BIOUG30347-E07	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Sididae	genus	Sida
2134767	Limnesia sp. BIOUG25721-B05	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Limnesiidae	genus	Limnesia
2135219	Unionicola sp. BIOUG25721-H09	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Unionicolinae	genus	Unionicola
240653	Skistodiaptomus oregonensis	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Calanoida	family	Diaptomidae	genus	Skistodiaptomus
2135218	Unionicola sp. BIOUG28612-F11	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Unionicolinae	genus	Unionicola
2135217	Unionicola sp. BIOUG25722-H04	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Unionicolinae	genus	Unionicola
2135216	Unionicola sp. BIOUG25722-G05	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Unionicolinae	genus	Unionicola
2134066	Sialis velata	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Megaloptera	family	Sialidae	genus	Sialis
2134060	Dubiraphia vittata	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Coleoptera	family	Elmidae	subfamily	Elminae	genus	Dubiraphia
2134197	Arctodiaptomus cf. dorsalis BIOUG30215-A02	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Calanoida	family	Diaptomidae	genus	Arctodiaptomus
2134428	Cyclopidae sp. BIOUG30452-G02	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida	family	Cyclopidae
2134783	Microtendipes sp. BIOUG30348-B12	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Diptera	family	Chironomidae	subfamily	Chironominae	genus	Microtendipes
2134282	Atractides sp. BIOUG25722-E09	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Hygrobatidae	genus	Atractides
2134872	Palaemonidae sp. CCDB29626-G03	kingdom	Metazoa	phylum	Arthropoda	class	Malacostraca	order	Decapoda	family	Palaemonidae
2134922	Pionidae sp. BIOUG30063-D04	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Pionidae
2134268	Arrenurus sp. BIOUG25923-A03	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Arrenuridae	genus	Arrenurus
2134685	Hydrodroma sp. BIOUG30216_H08	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Hydrodromidae	genus	Hydrodroma
1071241	Simocephalus cf. punctatus 1 NA	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Daphniidae	genus	Simocephalus
2134871	Palaemonidae sp. CH-659-D01	kingdom	Metazoa	phylum	Arthropoda	class	Malacostraca	order	Decapoda	family	Palaemonidae
2134196	Arctodiaptomus cf. dorsalis CH-659-A03	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Calanoida	family	Diaptomidae	genus	Arctodiaptomus
2135215	Unionicola sp. BIOUG25722-B04	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Unionicolinae	genus	Unionicola
362309	Drepanothrix dentata	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Macrotrichidae	genus	Drepanothrix
117530	Ceriodaphnia dubia	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Daphniidae	genus	Ceriodaphnia
2134580	Daphnia sp. BIOUG30063-D10	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Daphniidae	genus	Daphnia
2135058	Unionicolidae sp. BIOUG25923-E12	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae
2134766	Limnesia sp. BIOUG25722-F10	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Limnesiidae	genus	Limnesia
2134555	Cypria sp. BIOUG30451-E12	kingdom	Metazoa	phylum	Arthropoda	class	Ostracoda	order	Podocopida	family	Cyclocyprididae	genus	Cypria
2134554	Cypria sp. CH-659-B12	kingdom	Metazoa	phylum	Arthropoda	class	Ostracoda	order	Podocopida	family	Cyclocyprididae	genus	Cypria
2134967	Procladius sp. BIOUG30454-D06	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Diptera	family	Chironomidae	subfamily	Tanypodinae	genus	Procladius
2134553	Cypria sp. BACAZ-182	kingdom	Metazoa	phylum	Arthropoda	class	Ostracoda	order	Podocopida	family	Cyclocyprididae	genus	Cypria
2135045	Tanytarsus sp. BIOUG30452-E02	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Diptera	family	Chironomidae	subfamily	Chironominae	genus	Tanytarsus
2135057	Unionicolidae sp. BIOUG25923-F04	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae
77715	Eurycercus longirostris	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Eurycercidae	genus	Eurycercus
2134804	Moinidae sp. CH-659-G03	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Moinidae
2135214	Unionicola sp. BIOUG25721-C05	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Unionicolinae	genus	Unionicola
2134132	Alona sp. BIOUG30216_F12	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Chydoridae	genus	Alona
2134478	Cyclopoida sp. BIOUG30360-D01	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida
2134427	Cyclopidae sp. BIOUG30453-E10	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida	family	Cyclopidae
2134267	Arrenurus sp. BIOUG25721-B04	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Arrenuridae	genus	Arrenurus
2134330	Chironomidae sp. BACAZ-125	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Diptera	family	Chironomidae
2134266	Arrenurus sp. BIOUG25721-D05	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Arrenuridae	genus	Arrenurus
2135213	Unionicola sp. BIOUG25721-E02	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Unionicolinae	genus	Unionicola
2134299	Ceriodaphnia cf. laticaudata BIOUG27652-A04	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Daphniidae	genus	Ceriodaphnia
441139	Stempellinella fimbriata	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Diptera	family	Chironomidae	subfamily	Chironominae	genus	Stempellinella
2134509	Cyclops sp. BIOUG30454-E02	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida	family	Cyclopidae	genus	Cyclops
2134946	Pleuroxus cf. varidentatus BIOUG30348-E05	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Chydoridae	genus	Pleuroxus
2134628	Ergasilidae sp. BACAZ-103	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Poecilostomatoida	family	Ergasilidae
2134265	Arrenurus sp. BIOUG27038-H02	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Arrenuridae	genus	Arrenurus
2135011	Sesarma sp. BIOUG30215-E01	kingdom	Metazoa	phylum	Arthropoda	class	Malacostraca	order	Decapoda	family	Sesarmidae	genus	Sesarma
2134477	Cyclopoida sp. BACAZ-136	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida
2134078	Acroperus sp. BIOUG30348-A07	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Chydoridae	genus	Acroperus
2134627	Ergasilidae sp. BACAZ-101	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Poecilostomatoida	family	Ergasilidae
2135212	Unionicola sp. BIOUG25722-C11	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Unionicolinae	genus	Unionicola
2134195	Arctodiaptomus cf. dorsalis BACAZ-063	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Calanoida	family	Diaptomidae	genus	Arctodiaptomus
2134329	Chironomidae sp. BIOUG30452-B06	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Diptera	family	Chironomidae
2134508	Cyclops sp. BIOUG30348-G01	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida	family	Cyclopidae	genus	Cyclops
2134921	Pionidae sp. BIOUG30452-A11	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Pionidae
2135211	Unionicola sp. BIOUG25721-H02	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Unionicolinae	genus	Unionicola
2134970	Pseudochydorus cf. globosus BIOUG27652-C11	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Chydoridae	genus	Pseudochydorus
2135210	Unionicola sp. BIOUG28612-F10	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Unionicolinae	genus	Unionicola
2134426	Cyclopidae sp. BIOUG30347-H04	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida	family	Cyclopidae
2134744	Leptodora sp. BIOUG30063-B07	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Leptodoridae	genus	Leptodora
2134765	Limnesia sp. BIOUG30453-G06	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Limnesiidae	genus	Limnesia
251525	Leptodiaptomus minutus	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Calanoida	family	Diaptomidae	genus	Leptodiaptomus
150844	Moina macrocopa	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Moinidae	genus	Moina
2135209	Unionicola sp. BIOUG25722-H03	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Unionicolinae	genus	Unionicola
2134855	Oxyethira sp. CH-659-D10	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Trichoptera	family	Hydroptilidae	subfamily	Hydroptilinae	genus	Oxyethira
2134070	Acricotopus sp. BIOUG30451-C01	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Diptera	family	Chironomidae	subfamily	Orthocladiinae	genus	Acricotopus
2134131	Alona sp. BIOUG27652-H01	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Chydoridae	genus	Alona
2134425	Cyclopidae sp. GZPL-124	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida	family	Cyclopidae
2134920	Pionidae sp. BIOUG30453-G05	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Pionidae
2134264	Arrenurus sp. BIOUG25722-C03	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Arrenuridae	genus	Arrenurus
2135083	Aloninae sp. GZPL-120	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Chydoridae
2134743	Leptodora sp. BIOUG30062-B07	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Leptodoridae	genus	Leptodora
2135035	Tanypodinae sp. BIOUG30348-G06	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Diptera	family	Chironomidae	subfamily	Tanypodinae
2135208	Unionicola sp. BIOUG25923-H06	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Unionicolinae	genus	Unionicola
2134055	Alona circumfimbriata	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Chydoridae	genus	Alona
2134877	Parakiefferiella sp. BIOUG30454-H01	kingdom	Metazoa	phylum	Arthropoda	class	Insecta	order	Diptera	family	Chironomidae	subfamily	Orthocladiinae	genus	Parakiefferiella
2134424	Cyclopidae sp. BIOUG30348-A02	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida	family	Cyclopidae
2134552	Cypria sp. BACAZ-023	kingdom	Metazoa	phylum	Arthropoda	class	Ostracoda	order	Podocopida	family	Cyclocyprididae	genus	Cypria
2134742	Leptodora sp. BIOUG30063-A12	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Leptodoridae	genus	Leptodora
2134957	Podocopida sp. BIOUG27652-E06	kingdom	Metazoa	phylum	Arthropoda	class	Ostracoda	order	Podocopida
2135207	Unionicola sp. BIOUG25721-F04	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Unionicolidae	subfamily	Unionicolinae	genus	Unionicola
2134194	Arctodiaptomus cf. dorsalis BACAZ-093	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Calanoida	family	Diaptomidae	genus	Arctodiaptomus
2134507	Cyclops sp. BIOUG30451-F03	kingdom	Metazoa	phylum	Arthropoda	class	Hexanauplia	order	Cyclopoida	family	Cyclopidae	genus	Cyclops
2134263	Arrenurus sp. BIOUG30452-F08	kingdom	Metazoa	phylum	Arthropoda	class	Arachnida	order	Trombidiformes	family	Arrenuridae	genus	Arrenurus
2134780	Macrothrix sp. BIOUG30475-A05	kingdom	Metazoa	phylum	Arthropoda	class	Branchiopoda	order	Diplostraca	family	Macrotrichidae	genus	Macrothrix
